"title","char","freq","year","tf","idf","tf_idf"
"基于大数据的城中村C~2I~2O设计与警力配备模型","配备",3,2018,0.0283018867924528,6.71619114082125,0.190080881343998
"地图代数中的双重网格计算方法","栅格",6,2018,0.048,6.42850906836947,0.308568435281735
"地图代数中的双重网格计算方法","计算",12,2018,0.096,1.99175753400634,0.191208723264609
"地图代数中的双重网格计算方法","双重",3,2018,0.024,5.10675322838715,0.122562077481292
"地图代数中的双重网格计算方法","网格",3,2018,0.024,4.98159008543314,0.119558162050395
"地图代数中的双重网格计算方法","度量",3,2018,0.024,4.81907115593537,0.115657707742449
"地理本体在动态交通系统中的应用","交通",9,2018,0.1125,3.80747024425689,0.4283404024789
"地理本体在动态交通系统中的应用","本体",6,2018,0.075,4.44750759950289,0.333563069962716
"地理本体在动态交通系统中的应用","动态",4,2018,0.05,2.28537434197794,0.114268717098897
"地理本体在动态交通系统中的应用","GIS",2,2018,0.025,3.9646558277793,0.0991163956944825
"地理本体在动态交通系统中的应用","专题",1,2018,0.0125,6.42850906836947,0.0803563633546184
"物联网与云技术支持下的水平角测量信息化实训教学设计","教学",6,2018,0.12,6.0230439602613,0.722765275231356
"物联网与云技术支持下的水平角测量信息化实训教学设计","测绘",2,2018,0.04,5.24985407202782,0.209994162881113
"物联网与云技术支持下的水平角测量信息化实训教学设计","云",3,2018,0.06,2.77785082707573,0.166671049624544
"物联网与云技术支持下的水平角测量信息化实训教学设计","授课",1,2018,0.02,7.81480342948936,0.156296068589787
"物联网与云技术支持下的水平角测量信息化实训教学设计","全站仪",1,2018,0.02,7.81480342948936,0.156296068589787
"物联网技术引发服务业革命-《中国制造新起点:服务业革命开启服务业文明》解读","革命",4,2018,0.0547945205479452,5.10675322838715,0.279822094706145
"物联网技术引发服务业革命-《中国制造新起点:服务业革命开启服务业文明》解读","服务业",3,2018,0.0410958904109589,6.42850906836947,0.264185304179567
"物联网技术引发服务业革命-《中国制造新起点:服务业革命开启服务业文明》解读","浪潮",3,2018,0.0410958904109589,5.86889328043405,0.241187395086331
"物联网技术引发服务业革命-《中国制造新起点:服务业革命开启服务业文明》解读","引发",3,2018,0.0410958904109589,5.24985407202782,0.215747427617582
"物联网技术引发服务业革命-《中国制造新起点:服务业革命开启服务业文明》解读","信息产业",3,2018,0.0410958904109589,5.10675322838715,0.209866571029609
"城市安全空间构建理论与技术研究","城市",11,2018,0.106796116504854,2.93960610628821,0.313938516205537
"城市安全空间构建理论与技术研究","空间",10,2018,0.0970873786407767,2.75220839646239,0.267204698685669
"城市安全空间构建理论与技术研究","专属",3,2018,0.029126213592233,7.12165624892941,0.207426881036779
"城市安全空间构建理论与技术研究","公共",3,2018,0.029126213592233,5.10675322838715,0.14874038529283
"城市安全空间构建理论与技术研究","社会",3,2018,0.029126213592233,3.09630455819426,0.0901836279085708
"智慧煤矿2025情景目标和发展路径","矿山",7,2018,0.0598290598290598,4.55670689146788,0.272623489233121
"智慧煤矿2025情景目标和发展路径","智慧",8,2018,0.0683760683760684,2.6908394500861,0.183989022228109
"智慧煤矿2025情景目标和发展路径","煤矿",3,2018,0.0256410256410256,4.2884429048732,0.109960074483928
"智慧煤矿2025情景目标和发展路径","化",4,2018,0.0341880341880342,2.93200150690299,0.100239367757367
"智慧煤矿2025情景目标和发展路径","生态",2,2018,0.0170940170940171,4.10123136278505,0.0701065190219667
" 互联网+现代农业发展模式的国际比较与借鉴","现代农业",5,2018,0.0403225806451613,4.48259891931416,0.180749956423958
" 互联网+现代农业发展模式的国际比较与借鉴","国外",3,2018,0.0241935483870968,6.20536551705526,0.150129810896498
" 互联网+现代农业发展模式的国际比较与借鉴","互联网",8,2018,0.0645161290322581,2.28935049035758,0.147700031635973
" 互联网+现代农业发展模式的国际比较与借鉴","农业",5,2018,0.0403225806451613,2.88754974433215,0.116433457432748
" 互联网+现代农业发展模式的国际比较与借鉴","型",3,2018,0.0241935483870968,3.90278042406121,0.094422107033739
"移动物联网用于支气管哮喘健康管理研究进展","支气管",2,2018,0.0571428571428571,7.12165624892941,0.406951785653109
"移动物联网用于支气管哮喘健康管理研究进展","哮喘",2,2018,0.0571428571428571,6.71619114082125,0.383782350904071
"移动物联网用于支气管哮喘健康管理研究进展","健康",2,2018,0.0571428571428571,3.62514868746293,0.20715135356931
"移动物联网用于支气管哮喘健康管理研究进展","相关",3,2018,0.0857142857142857,2.22009204988752,0.190293604276073
"移动物联网用于支气管哮喘健康管理研究进展","现存",1,2018,0.0285714285714286,5.86889328043405,0.167682665155258
"物联网操作系统安全研究综述","操作系统",7,2018,0.0945945945945946,4.55670689146788,0.431039841084799
"物联网操作系统安全研究综述","指出",3,2018,0.0405405405405405,3.06121323838299,0.124103239393905
"物联网操作系统安全研究综述","系统核心",1,2018,0.0135135135135135,7.81480342948936,0.105605451749856
"物联网操作系统安全研究综述","急迫",1,2018,0.0135135135135135,7.12165624892941,0.0962385979585056
"物联网操作系统安全研究综述","一新",1,2018,0.0135135135135135,6.71619114082125,0.0907593397408277
"基于时间自动机的物联网网关安全系统的建模及验证","网关",6,2018,0.0833333333333333,3.86355971090793,0.321963309242328
"基于时间自动机的物联网网关安全系统的建模及验证","层常",1,2018,0.0138888888888889,7.81480342948936,0.108538936520686
"基于时间自动机的物联网网关安全系统的建模及验证","健",1,2018,0.0138888888888889,7.81480342948936,0.108538936520686
"基于时间自动机的物联网网关安全系统的建模及验证","顽",1,2018,0.0138888888888889,7.81480342948936,0.108538936520686
"基于时间自动机的物联网网关安全系统的建模及验证","一个多",1,2018,0.0138888888888889,6.42850906836947,0.0892848481717982
"面向物联网多跳中继系统的协作密钥生成方法","密钥",5,2018,0.078125,3.5381373104733,0.276416977380727
"面向物联网多跳中继系统的协作密钥生成方法","信道",4,2018,0.0625,3.68766904444427,0.230479315277767
"面向物联网多跳中继系统的协作密钥生成方法","速率",3,2018,0.046875,4.63674959914141,0.217347637459754
"面向物联网多跳中继系统的协作密钥生成方法","中继",2,2018,0.03125,5.32989677970136,0.166559274365667
"面向物联网多跳中继系统的协作密钥生成方法","可达",2,2018,0.03125,5.04221470724958,0.157569209601549
"边缘计算数据安全与隐私保护研究综述","数据安全",5,2018,0.0641025641025641,4.98159008543314,0.319332697784176
"边缘计算数据安全与隐私保护研究综述","边缘",6,2018,0.0769230769230769,4.0536033137958,0.311815639522754
"边缘计算数据安全与隐私保护研究综述","隐私",4,2018,0.0512820512820513,3.00261907411694,0.15398046533933
"边缘计算数据安全与隐私保护研究综述","计算",6,2018,0.0769230769230769,1.99175753400634,0.153212118000488
"边缘计算数据安全与隐私保护研究综述","保护",3,2018,0.0384615384615385,2.88032949635867,0.110781903706103
"一种新型智能仓库的研究","仓库",12,2018,0.123711340206186,6.0230439602613,0.745118840444698
"一种新型智能仓库的研究","损坏率",2,2018,0.0206185567010309,7.81480342948936,0.161129967618337
"一种新型智能仓库的研究","货架",2,2018,0.0206185567010309,7.81480342948936,0.161129967618337
"一种新型智能仓库的研究","布局",3,2018,0.0309278350515464,4.81907115593537,0.149043437812434
"一种新型智能仓库的研究","利用率",3,2018,0.0309278350515464,4.17721726976297,0.1291922866937
"基于OpenCV的家庭入侵检测系统","视觉",2,2018,0.0229885057471264,4.48259891931416,0.103048251018716
"基于OpenCV的家庭入侵检测系统","入侵者",1,2018,0.0114942528735632,7.81480342948936,0.0898253267757398
"基于OpenCV的家庭入侵检测系统","like",1,2018,0.0114942528735632,7.81480342948936,0.0898253267757398
"基于OpenCV的家庭入侵检测系统","主板",1,2018,0.0114942528735632,7.81480342948936,0.0898253267757398
"基于OpenCV的家庭入侵检测系统","Vision",1,2018,0.0114942528735632,7.81480342948936,0.0898253267757398
"结合属性与角色的访问控制模型综述","角色",6,2018,0.0857142857142857,5.04221470724958,0.432189832049964
"结合属性与角色的访问控制模型综述","访问控制",6,2018,0.0857142857142857,4.25945536799995,0.365096174399995
"结合属性与角色的访问控制模型综述","RBAC",3,2018,0.0428571428571429,7.12165624892941,0.305213839239832
"结合属性与角色的访问控制模型综述","ABAC",3,2018,0.0428571428571429,6.71619114082125,0.287836763178054
"结合属性与角色的访问控制模型综述","属性",5,2018,0.0714285714285714,3.40808418222511,0.24343458444465
"物联网驱动的SMT车间制造执行系统研究","SMT",6,2018,0.08,7.81480342948936,0.625184274359149
"物联网驱动的SMT车间制造执行系统研究","车间",6,2018,0.08,4.59592760462116,0.367674208369693
"物联网驱动的SMT车间制造执行系统研究","贴装",1,2018,0.0133333333333333,7.81480342948936,0.104197379059858
"物联网驱动的SMT车间制造执行系统研究","Mounted",1,2018,0.0133333333333333,7.81480342948936,0.104197379059858
"物联网驱动的SMT车间制造执行系统研究","RFID",3,2018,0.04,2.421175883137,0.0968470353254799
"物联网中时间驱动的ICN缓存机制研究","缓存",6,2018,0.055045871559633,4.92443167159319,0.271069633298708
"物联网中时间驱动的ICN缓存机制研究","ICN",3,2018,0.0275229357798165,7.81480342948936,0.215086332921725
"物联网中时间驱动的ICN缓存机制研究","时间",7,2018,0.0642201834862385,2.30137468332438,0.147794704433676
"物联网中时间驱动的ICN缓存机制研究","普适性",2,2018,0.018348623853211,6.42850906836947,0.117954294832467
"物联网中时间驱动的ICN缓存机制研究","驱动",3,2018,0.0275229357798165,3.75436041894294,0.103331020704852
"城市地下污水管线安全监控及智能处置系统开发与应用","管线",3,2018,0.0476190476190476,6.71619114082125,0.319818625753393
"城市地下污水管线安全监控及智能处置系统开发与应用","地下",3,2018,0.0476190476190476,5.51221833649531,0.262486587452158
"城市地下污水管线安全监控及智能处置系统开发与应用","污水",3,2018,0.0476190476190476,5.41690815669099,0.257948007461476
"城市地下污水管线安全监控及智能处置系统开发与应用","城市",4,2018,0.0634920634920635,2.93960610628821,0.186641657542108
"城市地下污水管线安全监控及智能处置系统开发与应用","处置",2,2018,0.0317460317460317,5.32989677970136,0.169203072371472
"医院智慧运送平台研发与应用","运送",3,2018,0.0833333333333333,6.20536551705526,0.517113793087938
"医院智慧运送平台研发与应用","后勤",2,2018,0.0555555555555556,6.71619114082125,0.373121730045625
"医院智慧运送平台研发与应用","医院",2,2018,0.0555555555555556,4.44750759950289,0.247083755527938
"医院智慧运送平台研发与应用","智慧",3,2018,0.0833333333333333,2.6908394500861,0.224236620840508
"医院智慧运送平台研发与应用","至上",1,2018,0.0277777777777778,6.71619114082125,0.186560865022812
"边缘计算:平台、应用与挑战","边缘",7,2018,0.0958904109589041,4.0536033137958,0.388701687624254
"边缘计算:平台、应用与挑战","计算",7,2018,0.0958904109589041,1.99175753400634,0.190990448466361
"边缘计算:平台、应用与挑战","网络带宽",2,2018,0.0273972602739726,6.0230439602613,0.165014903020858
"边缘计算:平台、应用与挑战","延迟",2,2018,0.0273972602739726,4.2884429048732,0.117491586434882
"边缘计算:平台、应用与挑战","增速",1,2018,0.0136986301369863,7.12165624892941,0.0975569349168413
"基于区块链的密钥更新和可信定位系统","定位",12,2018,0.069364161849711,2.74589922726913,0.190466998423292
"基于区块链的密钥更新和可信定位系统","密钥",6,2018,0.0346820809248555,3.5381373104733,0.122709964525086
"基于区块链的密钥更新和可信定位系统","设备",12,2018,0.069364161849711,1.67061779536371,0.115881003146616
"基于区块链的密钥更新和可信定位系统","难以",5,2018,0.0289017341040462,3.55212355244804,0.102662530417574
"基于区块链的密钥更新和可信定位系统","可信",4,2018,0.023121387283237,4.12592397537542,0.0953970861358479
"核电厂冷源海生物探测预警及决策支撑系统研究","冷源",2,2018,0.0229885057471264,7.81480342948936,0.17965065355148
"核电厂冷源海生物探测预警及决策支撑系统研究","核电厂",2,2018,0.0229885057471264,7.81480342948936,0.17965065355148
"核电厂冷源海生物探测预警及决策支撑系统研究","海",2,2018,0.0229885057471264,7.12165624892941,0.163716235607573
"核电厂冷源海生物探测预警及决策支撑系统研究","探测",2,2018,0.0229885057471264,4.55670689146788,0.10475188256248
"核电厂冷源海生物探测预警及决策支撑系统研究","生物",2,2018,0.0229885057471264,4.0536033137958,0.0931862830757655
"基于文献计量的国内外设施蔬菜智慧化管理研究态势","设施",13,2018,0.068421052631579,3.98616203300026,0.272737402257913
"基于文献计量的国内外设施蔬菜智慧化管理研究态势","蔬菜",6,2018,0.0315789473684211,5.41690815669099,0.171060257579715
"基于文献计量的国内外设施蔬菜智慧化管理研究态势","蔬菜栽培",4,2018,0.0210526315789474,7.81480342948936,0.164522177462934
"基于文献计量的国内外设施蔬菜智慧化管理研究态势","机构",6,2018,0.0315789473684211,4.48259891931416,0.141555755346763
"基于文献计量的国内外设施蔬菜智慧化管理研究态势","文献",5,2018,0.0263157894736842,4.48259891931416,0.117963129455636
"复杂网络环境下跨网访问控制机制","访问控制",5,2018,0.0675675675675676,4.25945536799995,0.287801038378375
"复杂网络环境下跨网访问控制机制","一系列",2,2018,0.027027027027027,4.4136060478272,0.119286649941276
"复杂网络环境下跨网访问控制机制","映射",2,2018,0.027027027027027,3.98616203300026,0.107734109000007
"复杂网络环境下跨网访问控制机制","跨网",1,2018,0.0135135135135135,7.81480342948936,0.105605451749856
"复杂网络环境下跨网访问控制机制","跟随",1,2018,0.0135135135135135,7.81480342948936,0.105605451749856
"RFID物联网复杂事件模式聚类算法研究","事件",3,2018,0.0491803278688525,3.65592034612969,0.179799361285067
"RFID物联网复杂事件模式聚类算法研究","聚类",2,2018,0.0327868852459016,4.4136060478272,0.144708395010728
"RFID物联网复杂事件模式聚类算法研究","递增",1,2018,0.0163934426229508,7.81480342948936,0.128111531630973
"RFID物联网复杂事件模式聚类算法研究","complex",1,2018,0.0163934426229508,7.12165624892941,0.116748463097204
"RFID物联网复杂事件模式聚类算法研究","随之而来",1,2018,0.0163934426229508,6.71619114082125,0.110101494111824
"新型局部放电检测系统的开发与应用","放",2,2018,0.0363636363636364,6.71619114082125,0.2442251323935
"新型局部放电检测系统的开发与应用","放电",2,2018,0.0363636363636364,6.71619114082125,0.2442251323935
"新型局部放电检测系统的开发与应用","局部",3,2018,0.0545454545454545,4.34906752668963,0.237221865092162
"新型局部放电检测系统的开发与应用","电信号",2,2018,0.0363636363636364,6.0230439602613,0.219019780373138
"新型局部放电检测系统的开发与应用","检测",4,2018,0.0727272727272727,2.34674328835423,0.170672239153035
"基于NB-IoT的温室温度智能调控系统设计与实现","温室",4,2018,0.043010752688172,4.31829586802288,0.185733155613887
"基于NB-IoT的温室温度智能调控系统设计与实现","作物",3,2018,0.032258064516129,4.4136060478272,0.142374388639587
"基于NB-IoT的温室温度智能调控系统设计与实现","NB",2,2018,0.021505376344086,4.87036445032292,0.104739020437052
"基于NB-IoT的温室温度智能调控系统设计与实现","生长",2,2018,0.021505376344086,4.44750759950289,0.0956453247204922
"基于NB-IoT的温室温度智能调控系统设计与实现","调控",2,2018,0.021505376344086,4.44750759950289,0.0956453247204922
"物联网中增强安全的RFID认证协议","协议",8,2018,0.0672268907563025,2.31763520419616,0.155807408685456
"物联网中增强安全的RFID认证协议","新鲜",3,2018,0.0252100840336134,5.86889328043405,0.147955292784052
"物联网中增强安全的RFID认证协议","函数",4,2018,0.0336134453781513,3.38398663064605,0.113747449769615
"物联网中增强安全的RFID认证协议","线性",3,2018,0.0252100840336134,4.07713381120599,0.10278488599679
"物联网中增强安全的RFID认证协议","攻击",4,2018,0.0336134453781513,3.01901288389262,0.101479424668659
"温室环境控制方法研究进展分析与展望","温室",5,2018,0.0625,4.31829586802288,0.26989349175143
"温室环境控制方法研究进展分析与展望","作物",3,2018,0.0375,4.4136060478272,0.16551022679352
"温室环境控制方法研究进展分析与展望","耦合",2,2018,0.025,4.2884429048732,0.10721107262183
"温室环境控制方法研究进展分析与展望","光能",1,2018,0.0125,7.12165624892941,0.0890207031116177
"温室环境控制方法研究进展分析与展望","表型",1,2018,0.0125,7.12165624892941,0.0890207031116177
"基于北斗卫星通信的林区小气候监测系统研究","林区",7,2018,0.0588235294117647,7.12165624892941,0.418920955819377
"基于北斗卫星通信的林区小气候监测系统研究","小气候",5,2018,0.0420168067226891,5.86889328043405,0.246592154640086
"基于北斗卫星通信的林区小气候监测系统研究","火险",3,2018,0.0252100840336134,7.81480342948936,0.197011851163597
"基于北斗卫星通信的林区小气候监测系统研究","监测站",2,2018,0.0168067226890756,6.20536551705526,0.1042918574295
"基于北斗卫星通信的林区小气候监测系统研究","北京",2,2018,0.0168067226890756,5.61757885215314,0.0944130899521536
"城市排水管网溢流模拟及污染控制研究---以广州市东濠涌为例","溢流",3,2018,0.0508474576271186,6.42850906836947,0.326873342459465
"城市排水管网溢流模拟及污染控制研究---以广州市东濠涌为例","污染物",2,2018,0.0338983050847458,5.73536188780952,0.194419047044391
"城市排水管网溢流模拟及污染控制研究---以广州市东濠涌为例","污染",2,2018,0.0338983050847458,5.04221470724958,0.170922532449138
"城市排水管网溢流模拟及污染控制研究---以广州市东濠涌为例","浓度",2,2018,0.0338983050847458,4.77028099176594,0.161704440398845
"城市排水管网溢流模拟及污染控制研究---以广州市东濠涌为例","合流制",1,2018,0.0169491525423729,7.81480342948936,0.132454295415074
"智能时代下的手术室护理管理浅谈","护理",7,2018,0.132075471698113,5.1757460998741,0.683589107530542
"智能时代下的手术室护理管理浅谈","手术室",4,2018,0.0754716981132075,7.81480342948936,0.58979648524448
"智能时代下的手术室护理管理浅谈","特别注意",1,2018,0.0188679245283019,7.81480342948936,0.14744912131112
"智能时代下的手术室护理管理浅谈","人工智能",2,2018,0.0377358490566038,3.45809460279977,0.130494135954708
"智能时代下的手术室护理管理浅谈","培养",1,2018,0.0188679245283019,6.42850906836947,0.121292623931499
"RFID信息技术采纳对上市公司的长期影响:基于全球视角的实证研究","采纳",5,2018,0.043859649122807,6.42850906836947,0.281952152121468
"RFID信息技术采纳对上市公司的长期影响:基于全球视角的实证研究","上市公司",3,2018,0.0263157894736842,7.81480342948936,0.205652721828667
"RFID信息技术采纳对上市公司的长期影响:基于全球视角的实证研究","RFID",7,2018,0.0614035087719298,2.421175883137,0.148668694578588
"RFID信息技术采纳对上市公司的长期影响:基于全球视角的实证研究","公告",2,2018,0.0175438596491228,7.81480342948936,0.137101814552445
"RFID信息技术采纳对上市公司的长期影响:基于全球视角的实证研究","市值",2,2018,0.0175438596491228,7.81480342948936,0.137101814552445
"水稻质量安全可追溯系统","水稻",5,2018,0.0588235294117647,6.71619114082125,0.395070067107132
"水稻质量安全可追溯系统","各个环节",2,2018,0.0235294117647059,6.42850906836947,0.151259036902811
"水稻质量安全可追溯系统","码",2,2018,0.0235294117647059,5.24985407202782,0.123525978165361
"水稻质量安全可追溯系统","销售",2,2018,0.0235294117647059,4.87036445032292,0.114596810595833
"水稻质量安全可追溯系统","质量",3,2018,0.0352941176470588,2.87316100688006,0.101405682595767
"基于物联网的经编制造执行系统关键技术","经编",6,2018,0.0681818181818182,7.81480342948936,0.532827506556093
"基于物联网的经编制造执行系统关键技术","制造执行系统",3,2018,0.0340909090909091,5.86889328043405,0.200075907287524
"基于物联网的经编制造执行系统关键技术","生产",5,2018,0.0568181818181818,2.41664072797161,0.137309132271114
"基于物联网的经编制造执行系统关键技术","车间",2,2018,0.0227272727272727,4.59592760462116,0.104452900105026
"基于物联网的经编制造执行系统关键技术","紫蜂",1,2018,0.0113636363636364,7.81480342948936,0.0888045844260155
"基于物联网的水质监测系统的设计与实现","水质",4,2018,0.043010752688172,4.44750759950289,0.191290649440984
"基于物联网的水质监测系统的设计与实现","二次",3,2018,0.032258064516129,5.1757460998741,0.166959551608842
"基于物联网的水质监测系统的设计与实现","家庭",3,2018,0.032258064516129,4.38081622500421,0.141316652419491
"基于物联网的水质监测系统的设计与实现","STM32",2,2018,0.021505376344086,4.92443167159319,0.105901756378348
"基于物联网的水质监测系统的设计与实现","水",2,2018,0.021505376344086,4.48259891931416,0.0963999767594442
"一种低温度灵敏度片上张弛振荡器","振荡器",5,2018,0.0568181818181818,7.81480342948936,0.444022922130077
"一种低温度灵敏度片上张弛振荡器","频率",5,2018,0.0568181818181818,3.98616203300026,0.226486479147742
"一种低温度灵敏度片上张弛振荡器","张弛",2,2018,0.0227272727272727,7.81480342948936,0.177609168852031
"一种低温度灵敏度片上张弛振荡器","变化",5,2018,0.0568181818181818,3.02731168670731,0.172006345835643
"一种低温度灵敏度片上张弛振荡器","V",3,2018,0.0340909090909091,4.72376097613104,0.161037306004467
"串口服务器在单点交通信号控制系统中的应用与设计","IPv6",3,2018,0.0566037735849057,4.77028099176594,0.270015905194298
"串口服务器在单点交通信号控制系统中的应用与设计","IPv4",2,2018,0.0377358490566038,6.42850906836947,0.242585247862999
"串口服务器在单点交通信号控制系统中的应用与设计","单点",2,2018,0.0377358490566038,5.86889328043405,0.221467670959775
"串口服务器在单点交通信号控制系统中的应用与设计","串口",2,2018,0.0377358490566038,5.73536188780952,0.216428750483378
"串口服务器在单点交通信号控制系统中的应用与设计","控制器",2,2018,0.0377358490566038,4.4136060478272,0.166551171616121
"宁夏枸杞病虫害监测与预警系统研究","枸杞",5,2018,0.0694444444444444,7.81480342948936,0.542694682603428
"宁夏枸杞病虫害监测与预警系统研究","病虫害",5,2018,0.0694444444444444,5.24985407202782,0.364573199446377
"宁夏枸杞病虫害监测与预警系统研究","早",3,2018,0.0416666666666667,6.71619114082125,0.279841297534219
"宁夏枸杞病虫害监测与预警系统研究","宁夏",2,2018,0.0277777777777778,7.12165624892941,0.197823784692484
"宁夏枸杞病虫害监测与预警系统研究","GPS",2,2018,0.0277777777777778,4.34906752668963,0.120807431296934
"软件与系统漏洞分析与发现技术研究构想和成果展望","漏洞",31,2018,0.0824468085106383,5.1757460998741,0.426723747596003
"软件与系统漏洞分析与发现技术研究构想和成果展望","挖掘",11,2018,0.0292553191489362,3.82581938292509,0.111925567053659
"软件与系统漏洞分析与发现技术研究构想和成果展望","系统漏洞",5,2018,0.0132978723404255,7.81480342948936,0.103920258370869
"软件与系统漏洞分析与发现技术研究构想和成果展望","规模化",6,2018,0.0159574468085106,5.10675322838715,0.0814907430061779
"软件与系统漏洞分析与发现技术研究构想和成果展望","基因图谱",3,2018,0.00797872340425532,7.81480342948936,0.0623521550225215
"基于物联网的智能电网监控系统研究","电力系统",4,2018,0.0333333333333333,4.87036445032292,0.162345481677431
"基于物联网的智能电网监控系统研究","电网",3,2014,0.025,3.68766904444427,0.0921917261111067
"基于物联网的智能电网监控系统研究","监控",4,2014,0.0333333333333333,2.00966846057287,0.0669889486857624
"基于物联网的智能电网监控系统研究","F256",1,2018,0.00833333333333333,7.81480342948936,0.0651233619124113
"基于物联网的智能电网监控系统研究","Server2005",1,2014,0.00833333333333333,7.81480342948936,0.0651233619124113
"IoT智能设备安全威胁及防护技术综述","防护",3,2018,0.0434782608695652,4.55670689146788,0.198117690933386
"IoT智能设备安全威胁及防护技术综述","IoT",3,2018,0.0434782608695652,3.59529572431325,0.156317205404924
"IoT智能设备安全威胁及防护技术综述","设备",6,2018,0.0869565217391304,1.67061779536371,0.145271112640323
"IoT智能设备安全威胁及防护技术综述","智能",6,2018,0.0869565217391304,1.48330157959567,0.128982746051797
"IoT智能设备安全威胁及防护技术综述","三端",1,2018,0.0144927536231884,7.81480342948936,0.113258020717237
"物联网准静态信道的中继协同密钥生成","中继",7,2018,0.0864197530864197,5.32989677970136,0.460608363677895
"物联网准静态信道的中继协同密钥生成","信道",6,2018,0.0740740740740741,3.68766904444427,0.273160669958835
"物联网准静态信道的中继协同密钥生成","密钥",6,2018,0.0740740740740741,3.5381373104733,0.262084245220245
"物联网准静态信道的中继协同密钥生成","合法",3,2018,0.037037037037037,5.86889328043405,0.217366417793854
"物联网准静态信道的中继协同密钥生成","可达率",2,2018,0.0246913580246914,7.81480342948936,0.192958109370108
"基于塞贝克效应的森林土壤温差发电","温差",6,2018,0.0659340659340659,6.71619114082125,0.442825789504698
"基于塞贝克效应的森林土壤温差发电","空气",4,2018,0.043956043956044,5.41690815669099,0.238105853041362
"基于塞贝克效应的森林土壤温差发电","土壤",4,2018,0.043956043956044,4.87036445032292,0.214081953860348
"基于塞贝克效应的森林土壤温差发电","温度差",2,2018,0.021978021978022,7.81480342948936,0.171753921527239
"基于塞贝克效应的森林土壤温差发电","塞贝克",2,2018,0.021978021978022,7.81480342948936,0.171753921527239
"基于物联网远程血压监测结合APP管理对高血压患者的影响","血压",6,2018,0.0697674418604651,6.20536551705526,0.432932477934088
"基于物联网远程血压监测结合APP管理对高血压患者的影响","对照组",4,2018,0.0465116279069767,7.81480342948936,0.363479229278575
"基于物联网远程血压监测结合APP管理对高血压患者的影响","高血压",3,2018,0.0348837209302326,6.71619114082125,0.234285737470509
"基于物联网远程血压监测结合APP管理对高血压患者的影响","自我",3,2018,0.0348837209302326,6.20536551705526,0.216466238967044
"基于物联网远程血压监测结合APP管理对高血压患者的影响","例",3,2018,0.0348837209302326,5.86889328043405,0.204728835363978
"稻谷质量智能监测预警系统的研究与设计","稻谷",2,2018,0.0289855072463768,7.81480342948936,0.226516041434474
"稻谷质量智能监测预警系统的研究与设计","警情",2,2018,0.0289855072463768,7.12165624892941,0.206424818809548
"稻谷质量智能监测预警系统的研究与设计","粮仓",2,2018,0.0289855072463768,6.71619114082125,0.194672206980326
"稻谷质量智能监测预警系统的研究与设计","科技",3,2018,0.0434782608695652,4.07713381120599,0.177266687443739
"稻谷质量智能监测预警系统的研究与设计","兴粮",1,2018,0.0144927536231884,7.81480342948936,0.113258020717237
"基础设施智慧服务系统(iS3)及其应用","iS3",6,2018,0.0576923076923077,7.81480342948936,0.450854044009002
"基础设施智慧服务系统(iS3)及其应用","基础设施",5,2018,0.0480769230769231,3.98616203300026,0.191642405432705
"基础设施智慧服务系统(iS3)及其应用","五个",2,2018,0.0192307692307692,5.61757885215314,0.108030362541407
"基础设施智慧服务系统(iS3)及其应用","智慧",4,2018,0.0384615384615385,2.6908394500861,0.103493825003312
"基础设施智慧服务系统(iS3)及其应用","BIM",2,2018,0.0192307692307692,5.32989677970136,0.102498014994257
"深层隧道排水区域液位在线监测系统研究","排水系统",7,2018,0.0588235294117647,6.20536551705526,0.365021501003251
"深层隧道排水区域液位在线监测系统研究","隧",3,2018,0.0252100840336134,7.12165624892941,0.179537552494019
"深层隧道排水区域液位在线监测系统研究","东濠",3,2018,0.0252100840336134,7.12165624892941,0.179537552494019
"深层隧道排水区域液位在线监测系统研究","液位",3,2018,0.0252100840336134,6.42850906836947,0.16206325382444
"深层隧道排水区域液位在线监测系统研究","内涝",3,2018,0.0252100840336134,6.20536551705526,0.15643778614425
"信息化管理在糖尿病患者自我管理中的应用进展","糖尿病",3,2018,0.0833333333333333,6.71619114082125,0.559682595068437
"信息化管理在糖尿病患者自我管理中的应用进展","自我管理",2,2018,0.0555555555555556,6.71619114082125,0.373121730045625
"信息化管理在糖尿病患者自我管理中的应用进展","患者",3,2018,0.0833333333333333,4.2884429048732,0.357370242072767
"信息化管理在糖尿病患者自我管理中的应用进展","延缓",1,2018,0.0277777777777778,7.81480342948936,0.217077873041371
"信息化管理在糖尿病患者自我管理中的应用进展","并发症",1,2018,0.0277777777777778,6.42850906836947,0.178569696343596
"面向资源的物联网系统形式化建模与验证","验证",5,2018,0.0485436893203883,2.1244439751653,0.103128348308995
"面向资源的物联网系统形式化建模与验证","测试",4,2018,0.0388349514563107,2.54694527042603,0.098910495938875
"面向资源的物联网系统形式化建模与验证","部署",3,2018,0.029126213592233,3.1996829126481,0.0931946479412068
"面向资源的物联网系统形式化建模与验证","检验",2,2018,0.0194174757281553,4.72376097613104,0.0917235140996319
"面向资源的物联网系统形式化建模与验证","性质",2,2018,0.0194174757281553,4.63674959914141,0.0900339727988624
"从计算机集成制造到工业4.0","制造",5,2018,0.0961538461538462,3.26092653788882,0.313550628643156
"从计算机集成制造到工业4.0","4.0",2,2018,0.0384615384615385,5.04221470724958,0.193931334894215
